globalcompanykey,primaryissuetagrestofworld,datayearfiscal,isocurrencycode,average_price,price_last_day
211603,01W,2014,ZAR,198.59999999999997,200.0
211603,01W,2015,ZAR,181.73227272727271,185.5
211603,01W,2016,ZAR,149.81818181818184,149.48
211603,01W,2017,ZAR,167.4774329501915,161.0
211607,01W,2010,ZAR,110.83500000000002,109.3
211607,01W,2011,ZAR,109.14590909090909,110.0
211607,01W,2012,ZAR,131.49666666666667,129.24
211607,01W,2013,ZAR,150.56300000000002,153.99
211607,01W,2014,ZAR,131.57285714285712,127.0
211607,01W,2015,ZAR,107.10409090909091,99.0
211607,01W,2016,ZAR,114.17889312977101,125.82
211610,01W,2010,ZAR,129.31391304347827,130.5
211610,01W,2011,ZAR,140.03818181818178,142.31
211610,01W,2012,ZAR,185.53571428571428,190.25
211610,01W,2013,ZAR,185.7027272727273,186.28
211610,01W,2014,ZAR,213.0191304347826,215.0
211610,01W,2015,ZAR,193.93391304347827,189.5
211610,01W,2016,ZAR,223.17670498084283,234.0
211655,01W,2010,ZAR,129.04130434782607,134.42
211655,01W,2011,ZAR,141.5890909090909,143.73
211655,01W,2012,ZAR,170.83285714285716,177.6
211655,01W,2013,ZAR,202.0368181818182,217.02
211655,01W,2014,ZAR,217.20304347826087,221.41
211655,01W,2015,ZAR,136.84217391304347,132.89
211655,01W,2016,ZAR,128.71375478927195,126.17
213098,01W,2010,ZAR,35.36954545454545,37.5
213098,01W,2011,ZAR,39.47608695652174,41.7
213098,01W,2012,ZAR,55.45434782608695,57.5
213098,01W,2013,ZAR,56.874545454545455,54.83
213098,01W,2014,ZAR,66.45142857142858,69.15
213098,01W,2015,ZAR,92.95666666666666,91.54
213098,01W,2016,ZAR,102.11393129770991,121.1
218003,01W,2010,ZAR,24.629545454545454,23.95
218003,01W,2011,ZAR,29.419999999999995,29.75
218003,01W,2012,ZAR,50.10428571428571,50.24
218003,01W,2013,ZAR,65.148,64.41
218003,01W,2014,ZAR,76.60428571428572,78.15
218003,01W,2015,ZAR,94.69818181818182,98.6
218003,01W,2016,ZAR,82.48000000000002,84.02
218003,01W,2017,ZAR,73.90118773946361,61.65
220284,01W,2009,ZAR,20.090434782608693,20.15
220284,01W,2010,ZAR,18.913478260869567,18.75
220284,01W,2011,ZAR,20.825000000000003,20.81
220284,01W,2012,ZAR,34.022857142857134,34.8
220284,01W,2013,ZAR,48.04095238095239,53.21
220284,01W,2014,ZAR,79.57227272727272,83.5
220284,01W,2015,ZAR,158.68086956521736,167.0
220284,01W,2016,ZAR,111.3194252873563,78.2
221274,01W,2009,ZAR,77.92478260869565,78.0
221274,01W,2010,ZAR,78.62347826086958,77.99
221274,01W,2011,ZAR,81.37136363636363,81.0
221274,01W,2012,ZAR,112.40047619047621,112.53
221274,01W,2013,ZAR,142.24666666666664,149.5
221274,01W,2014,ZAR,147.85545454545456,145.0
221274,01W,2015,ZAR,106.23434782608695,112.02
221274,01W,2016,ZAR,128.90804597701148,141.85
223145,01W,2010,ZAR,13.390909090909089,13.01
223145,01W,2011,ZAR,15.099545454545456,15.01
223145,01W,2012,ZAR,14.562380952380956,15.25
223145,01W,2013,ZAR,17.4185,17.85
223145,01W,2014,ZAR,15.354285714285718,15.6
223145,01W,2015,ZAR,18.703181818181818,18.65
223145,01W,2016,ZAR,13.478181818181817,13.63
223145,01W,2017,ZAR,12.792413793103444,12.0
225136,01W,2010,ZAR,27.253913043478256,27.92
225136,01W,2011,ZAR,29.112272727272725,28.85
225136,01W,2012,ZAR,43.54,44.77
225136,01W,2013,ZAR,51.2,53.24
225136,01W,2014,ZAR,68.66521739130435,70.0
225136,01W,2015,ZAR,57.42608695652173,60.54
225136,01W,2016,ZAR,62.29862068965517,62.9
226899,01W,2010,ZAR,54.75318181818182,53.63
226899,01W,2011,ZAR,70.015,73.29
226899,01W,2012,ZAR,89.05285714285712,89.52
226899,01W,2013,ZAR,81.583,86.95
226899,01W,2014,ZAR,75.06095238095239,74.99
226899,01W,2015,ZAR,83.33363636363636,85.7
226899,01W,2016,ZAR,91.80818181818182,85.8
226899,01W,2017,ZAR,79.55126436781603,71.5
229039,01W,2010,GBP,1.215652173913044,1.231
229039,01W,2011,GBP,1.2479545454545458,1.355
229039,01W,2012,GBP,1.7610952380952383,1.782
229039,01W,2013,GBP,1.883272727272727,1.891
229039,01W,2014,GBP,1.8964782608695652,1.905
229039,01W,2015,GBP,1.8194782608695648,1.789
229039,01W,2016,GBP,1.8810996168582381,2.073
229436,01W,2010,ZAR,35.096363636363634,34.45
229436,01W,2011,ZAR,35.06409090909091,35.8
229436,01W,2012,ZAR,37.978095238095236,35.8
229436,01W,2013,ZAR,28.805,29.9
229436,01W,2014,ZAR,22.837142857142858,23.15
229436,01W,2015,ZAR,7.219545454545454,5.75
229436,01W,2016,ZAR,3.846374045801529,3.51
240228,01W,2010,ZAR,34.31727272727273,35.05
240228,01W,2011,ZAR,38.583181818181814,38.55
240228,01W,2012,ZAR,50.9752380952381,52.0
240228,01W,2013,ZAR,80.20049999999999,84.06
240228,01W,2014,ZAR,92.05142857142859,97.15
240228,01W,2015,ZAR,121.61681818181819,126.47
240228,01W,2016,ZAR,128.793282442748,122.5
240244,01W,2010,ZAR,11.090454545454547,11.3
240244,01W,2011,ZAR,21.964285714285715,22.1
240244,01W,2012,ZAR,35.07636363636363,35.76
240244,01W,2013,ZAR,55.54260869565216,59.0
240244,01W,2014,ZAR,92.97695652173913,94.2
240244,01W,2015,ZAR,162.59608695652173,172.34
240244,01W,2016,ZAR,143.24926923076927,141.7
240319,01W,2010,ZAR,120.08227272727272,118.0
240319,01W,2011,ZAR,136.71545454545458,139.8
240319,01W,2012,ZAR,177.982619047619,191.08
240319,01W,2013,ZAR,135.58045454545456,130.0
240319,01W,2014,ZAR,141.58434782608694,142.8
240319,01W,2015,ZAR,105.46130434782609,100.0
240319,01W,2016,ZAR,120.29210727969354,126.16
240519,01W,2009,ZAR,96.86913043478262,98.0
240519,01W,2010,ZAR,107.79521739130435,111.31
240519,01W,2012,ZAR,132.66714285714286,131.49
240519,01W,2013,ZAR,183.16549999999995,189.95
240519,01W,2014,ZAR,223.46666666666667,230.0
240519,01W,2015,ZAR,246.63136363636357,255.94
240519,01W,2016,ZAR,252.4715648854963,254.66
241637,01W,2010,EUR,43.3541304347826,42.8
241637,01W,2011,EUR,45.17272727272728,47.305
241637,01W,2012,EUR,66.8842857142857,65.74
241637,01W,2013,EUR,74.96136363636364,77.26
241637,01W,2014,EUR,92.38173913043477,93.86
241637,01W,2015,EUR,115.45,114.4
241637,01W,2016,EUR,109.01042145593881,100.55
251918,01W,2009,ZAR,31.939130434782616,32.95
251918,01W,2010,ZAR,32.68826086956521,34.4
251918,01W,2011,ZAR,41.0109090909091,40.7
251918,01W,2012,ZAR,47.818571428571424,49.95
251918,01W,2013,ZAR,44.50340996168584,40.0
251924,01W,2009,ZAR,78.508,82.0
251924,01W,2010,ZAR,163.91650000000004,159.01
251924,01W,2011,ZAR,184.4309523809524,185.0
251924,01W,2012,ZAR,190.2255,188.0
251924,01W,2013,ZAR,187.56349999999998,183.75
251924,01W,2014,ZAR,396.3445,410.0
251924,01W,2015,ZAR,481.99523809523816,474.0
251924,01W,2016,ZAR,626.8907662835252,725.0
257302,01W,2010,ZAR,32.30869565217392,32.45
257302,01W,2011,ZAR,34.48136363636364,34.75
257302,01W,2012,ZAR,51.65142857142856,51.75
257302,01W,2014,ZAR,58.18333333333334,60.05
257302,01W,2015,ZAR,90.26954545454545,96.45
257302,01W,2016,ZAR,128.9977272727273,131.8
257302,01W,2017,ZAR,117.95252873563217,121.74
257383,01W,2010,ZAR,13.562727272727274,14.79
257383,01W,2011,ZAR,19.987727272727273,20.0
257383,01W,2012,ZAR,30.571499999999997,31.0
257383,01W,2013,ZAR,67.21761904761905,68.6
257383,01W,2014,ZAR,101.39727272727274,96.65
257383,01W,2015,ZAR,70.64363636363635,65.29
257383,01W,2016,ZAR,66.10263358778626,70.24
264030,01W,2010,ZAR,7.618181818181819,7.99
264030,01W,2011,ZAR,8.002173913043478,8.3
264030,01W,2012,ZAR,9.219565217391304,9.6
264030,01W,2013,ZAR,9.436363636363636,9.16
264030,01W,2014,ZAR,9.627142857142857,9.56
264030,01W,2015,ZAR,11.421428571428573,11.48
264030,01W,2016,ZAR,10.992633587786255,11.02
267407,01W,2011,GBP,3.9619545454545455,3.92
267407,01W,2012,GBP,3.497738095238095,3.513
267407,01W,2013,USD,5.029410818181818,5.1173355
267407,01W,2014,USD,4.762462843478262,4.7040084
267407,01W,2015,USD,1.3164517434782612,1.3638955200000002
267407,01W,2016,USD,2.5971768212260535,4.089803099999999
270270,01W,2010,PLN,24.61608695652174,24.5
270270,01W,2011,PLN,9.347727272727276,9.3
270270,01W,2012,PLN,9.536666666666665,9.9
270270,01W,2013,PLN,7.785454545454544,7.45
270270,01W,2014,PLN,5.70086956521739,5.39
270270,01W,2015,PLN,7.060869565217393,7.15
270270,01W,2016,PLN,7.3131800766283535,8.2
271087,01W,2010,ZAR,86.40818181818183,92.9
271087,01W,2011,ZAR,95.27545454545456,96.29
271087,01W,2012,ZAR,126.51849999999999,128.0
271087,01W,2013,ZAR,121.21190476190475,121.2
271087,01W,2014,ZAR,127.68363636363638,125.58
271087,01W,2015,ZAR,184.89681818181816,185.0
271087,01W,2016,ZAR,194.4259160305344,192.22
271141,01W,2009,ZAR,57.63521739130435,56.5
271141,01W,2010,ZAR,69.82565217391304,74.5
271141,01W,2011,ZAR,75.4440909090909,76.2
271141,01W,2012,ZAR,66.82285714285715,64.63
271141,01W,2013,ZAR,57.9452380952381,58.0
271141,01W,2014,ZAR,80.38045454545455,77.4
271141,01W,2015,ZAR,49.074782608695664,47.0
271141,01W,2016,ZAR,42.90306513409963,41.5
272681,01W,2009,ZAR,11.383478260869564,11.95
272681,01W,2010,ZAR,13.402608695652173,14.23
272681,01W,2011,ZAR,15.183636363636365,15.27
272681,01W,2012,ZAR,18.375714285714288,18.98
272681,01W,2013,ZAR,16.022380952380953,16.73
272681,01W,2014,ZAR,18.842727272727274,19.25
272681,01W,2015,ZAR,16.431739130434785,17.0
272681,01W,2016,ZAR,17.98781609195403,19.25
273759,01W,2010,GBP,0.07746363636363636,0.0775
273759,01W,2011,GBP,0.18320434782608694,0.4
273759,01W,2012,GBP,0.2816000000000001,0.2988
273759,01W,2013,GBP,0.4384136363636364,0.4275
273759,01W,2014,GBP,0.5218809523809524,0.518
273759,01W,2015,GBP,0.5307142857142856,0.5275
273759,01W,2016,GBP,0.4782167938931296,0.441
278391,01W,2010,ZAR,79.46217391304346,79.0
278391,01W,2011,ZAR,72.54136363636366,71.0
278391,01W,2012,ZAR,73.53190476190474,78.25
278391,01W,2013,ZAR,88.29863636363638,89.73
278391,01W,2014,ZAR,116.17869565217389,121.0
278391,01W,2015,ZAR,126.51347826086956,128.0
278391,01W,2016,ZAR,156.67896551724138,164.27
279376,01W,2010,ZAR,870.9630434782609,868.2
279376,01W,2011,ZAR,886.4986363636363,899.0
279376,01W,2012,ZAR,915.1357142857142,915.0
279376,01W,2013,ZAR,855.8618181818182,888.0
279376,01W,2014,ZAR,788.8473913043478,790.01
279376,01W,2015,ZAR,717.0682608695652,703.0
279376,01W,2016,ZAR,759.9604214559386,767.0
281544,01W,2010,ZAR,421.9895652173913,424.5
281544,01W,2011,ZAR,501.4081818181818,500.0
281544,01W,2012,ZAR,550.237619047619,568.88
281544,01W,2013,ZAR,415.3118181818182,443.45
281544,01W,2014,ZAR,242.0486956521739,239.9
281544,01W,2015,ZAR,36.89434782608696,41.2
281544,01W,2016,ZAR,107.96340996168577,159.0
281736,01W,2009,ZAR,1.8805,1.87
281736,01W,2010,ZAR,2.6384999999999996,2.62
281736,01W,2011,ZAR,2.5833333333333335,2.57
281736,01W,2012,ZAR,3.3299999999999996,3.4
281736,01W,2013,ZAR,4.0562000000000005,4.09
281736,01W,2014,ZAR,7.623,7.6
281736,01W,2015,ZAR,5.10095238095238,5.35
281736,01W,2016,ZAR,6.767739463601535,7.44
285170,01W,2010,ZAR,53.30347826086957,53.8
285170,01W,2011,ZAR,57.5640909090909,57.3
285170,01W,2012,EUR,5.068721136678985,5.061476856084494
285170,01W,2013,EUR,8.629149768522591,9.461316782098583
285170,01W,2014,EUR,10.83905488076374,10.782225536445157
285170,01W,2015,EUR,20.694919978445103,20.644413214887006
285170,01W,2016,EUR,18.56813653335968,18.397532847195873
286281,02W,2011,ZAR,32.83954545454545,32.6
286281,02W,2012,EUR,2.902158186175679,2.9931693647635083
286281,02W,2013,EUR,4.131422515835637,4.264700385920897
286281,02W,2014,EUR,6.467989102259546,6.512523636509208
286281,02W,2015,EUR,11.521384400506019,11.946441610762712
286281,02W,2016,EUR,11.198284373284729,10.44754356478497
287271,01W,2009,ZAR,5.273333333333333,5.33
287271,01W,2010,ZAR,5.883181818181819,5.5
287271,01W,2011,ZAR,6.431739130434783,6.04
287271,01W,2012,ZAR,7.638260869565216,7.45
287271,01W,2013,ZAR,9.205454545454545,9.35
287271,01W,2014,ZAR,8.241904761904763,8.08
287271,01W,2015,ZAR,16.182272727272725,15.7
287271,01W,2016,ZAR,18.21467432950192,15.7
288698,01W,2010,ZAR,45.6059090909091,47.6
288698,01W,2011,ZAR,59.941818181818185,59.0
288698,01W,2012,ZAR,52.4885,53.0
288698,01W,2013,ZAR,82.87904761904761,87.5
288698,01W,2014,ZAR,120.1641,118.0
288698,01W,2015,ZAR,195.50954545454545,195.76
288698,01W,2016,ZAR,163.89816793893127,173.87
290081,01W,2009,EUR,11.661739130434782,11.95
290081,01W,2010,EUR,11.696304347826086,12.455
290081,01W,2011,EUR,13.54022727272727,13.9
290081,01W,2012,EUR,15.135238095238098,15.11
290081,01W,2013,EUR,15.7197619047619,15.685
290081,01W,2014,EUR,19.53068181818182,18.5
290081,01W,2015,EUR,18.088478260869568,17.31
290081,01W,2016,EUR,18.387260536398486,18.11
292072,01W,2009,ZAR,55.36565217391305,55.6
292072,01W,2010,ZAR,74.86173913043478,79.38
292072,01W,2011,ZAR,104.64045454545455,108.15
292072,01W,2012,ZAR,114.34666666666665,109.9
292072,01W,2013,ZAR,125.86952380952383,129.99
292072,01W,2014,ZAR,132.37045454545458,132.69
292072,01W,2015,ZAR,151.94695652173917,160.53
292072,01W,2016,ZAR,155.61996168582365,152.0
293771,01W,2010,ZAR,10.075454545454543,10.1
293771,01W,2011,ZAR,10.895909090909093,11.25
293771,01W,2012,ZAR,13.134285714285713,13.43
293771,01W,2013,ZAR,14.563499999999996,14.7
293771,01W,2014,ZAR,15.215838095238093,15.9
293771,01W,2015,ZAR,15.375454545454545,15.5
293771,01W,2016,ZAR,15.57363636363636,15.79
293771,01W,2017,ZAR,16.73088122605364,17.16
294284,01W,2010,ZAR,29.235000000000003,29.76
294284,01W,2011,ZAR,29.23697318007662,27.0
294528,01W,2010,GBP,1.476869565217391,1.507
294528,01W,2011,GBP,1.7762727272727274,1.846
294528,01W,2012,GBP,2.4522857142857153,2.42
294528,01W,2013,GBP,3.278090909090909,3.292
294528,01W,2014,GBP,3.6237391304347826,3.646
294528,01W,2015,GBP,4.373956521739131,4.406
294528,01W,2016,GBP,3.140835249042145,2.971
295796,01W,2010,ZAR,65.91608695652175,66.75
295796,01W,2011,ZAR,55.18772727272726,55.0
295796,01W,2012,ZAR,57.63333333333333,57.5
295796,01W,2013,ZAR,59.028181818181814,59.0
295796,01W,2014,ZAR,52.02043478260871,52.71
295796,01W,2015,ZAR,25.289565217391303,26.65
295796,01W,2016,ZAR,41.375287356321856,35.61
296962,01W,2012,ZAR,16.990000000000002,17.37
296962,01W,2013,ZAR,23.813499999999998,25.2
296962,01W,2014,ZAR,32.759047619047614,32.78
296962,01W,2015,ZAR,42.37318181818182,42.47
296962,01W,2016,ZAR,40.970725190839666,41.2
297991,01W,2011,ZAR,11.66590909090909,12.0
297991,01W,2012,ZAR,15.771904761904764,16.35
297991,01W,2013,ZAR,26.321586363636357,27.8
297991,01W,2014,ZAR,27.509130434782605,29.0
297991,01W,2015,ZAR,52.68304347826086,57.79
297991,01W,2016,ZAR,43.37199233716477,50.2
311563,01W,2011,ZAR,11.655454545454544,11.7
311563,01W,2012,ZAR,16.275714285714283,16.21
311563,01W,2013,ZAR,13.748147619047622,14.49
311563,01W,2014,ZAR,16.91181818181818,17.01
311563,01W,2015,ZAR,13.95826086956522,14.3
311563,01W,2016,ZAR,15.162452107279691,15.74
314279,01W,2013,ZAR,13.5855,13.45
314279,01W,2014,ZAR,16.497628571428574,16.95
314279,01W,2015,ZAR,27.410454545454545,26.97
314279,01W,2016,ZAR,35.70754789272028,34.5
316279,01W,2014,ZAR,17.830952380952382,17.72
316279,01W,2015,ZAR,22.865454545454543,22.2
316279,01W,2016,ZAR,20.096908396946564,18.81
317814,01W,2014,ZAR,7.098999999999999,7.22
317814,01W,2015,ZAR,6.774761904761904,6.88
317814,01W,2016,ZAR,7.118812260536394,7.51
318215,01W,2014,ZAR,10.08,10.3
318215,01W,2015,ZAR,6.684347826086956,6.7
318215,01W,2016,ZAR,6.7790038314176275,6.43
318745,01W,2014,ZAR,10.397,10.65
318745,01W,2015,ZAR,17.584285714285713,18.0
318745,01W,2016,ZAR,20.22482758620689,20.5
319687,01W,2015,USD,1.5371009523809527,1.362727
319687,01W,2016,USD,1.1495029090909088,1.115268
319687,01W,2017,AUD,2.523716475095787,2.68
