Global Company Key,company name ,sector ,datayearfiscal,fiscalyearendmonth,Financial capital ,financial capital contains,financial input,financial output,financial numerical numbers,financial time series,financial consistent ,Business model financial,Manufacturing Capital,Manufacturing capital contains,Manufacturing input,Manufacturing output,Manufacturing numerical numbers,Manufacturing time series,Manufacturing consistent,Business model Manufacturing,Intellectual Capital,Intellectual capital contains,Intellectual input,Intellectual output,Intellectual numerical numbers,Intellectual time series,Intellectual consistent ,Business model Intellectual,human capital,human capital contains,human input,human output,human numerical numbers,human time series,human consistent ,Business model human,social and relationship,social and relationship capital contains,social and relationship input,social and relationship output,social and relationship numerical numbers,social and relationship time series,social and relationship consistent ,Business model social and relationship,natural capital,natural capital contains,natural input,natural output,natural numerical numbers,natural time series,natural consistent ,Business model natural,irscoretotal,
281796,NUTRITIONAL HOLDINGS LTD,Consumer Staples,2016,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,15,
286093,Imbalie Beauty Ltd,Consumer Staples,2015,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,1,0,1,0,,1,0,0,0,0,1,0,19,
286093,IMBALIE BEAUTY LTD,Consumer Staples,2016,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
288698,Pioneer Food Group Ltd,Consumer Staples,2015,9,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,0,0,19,
288698,PIONEER FOOD GROUP LTD,Consumer Staples,2016,9,,1,0,0,1,1,0,1,,1,0,0,1,1,0,1,,1,1,0,0,0,0,1,,1,0,0,1,1,0,1,,1,0,0,1,1,0,0,,1,1,0,1,1,0,1,23,
296273,Clover Holdings Ltd,Consumer Staples,2015,6,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,42,
296273,CLOVER HOLDINGS LTD,Consumer Staples,2016,6,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,42,
313404,Capevin Holdings Ltd,Consumer Staples,2015,6,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,8,
313404,CAPEVIN HOLDINGS LTD,Consumer Staples,2016,6,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,8,
318391,Quantum Foods Holdings Ltd,Consumer Staples,2015,9,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,,1,0,0,1,1,0,0,14,
318391,QUANTUM FOODS HOLDINGS LTD,Consumer Staples,2016,9,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,1,0,1,0,17,
318455,Rhodes Food Group Holdings Ltd,Consumer Staples,2015,9,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,16,
318455,RHODES FOOD GROUP HOLDINGS,Consumer Staples,2016,9,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,16,
322838,DIS-CHEM PHARMACIES LTD,Consumer Staples,2016,2,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,0,0,1,,1,1,1,1,0,0,1,,1,1,1,1,0,0,1,33,cannot find 2016 report
146202,Exxaro Resources Ltd,Energy,2015,12,,1,1,1,1,1,0,0,,1,1,1,1,1,0,0,,1,1,1,1,0,0,0,,1,1,1,1,1,0,0,,1,1,1,1,1,0,0,,1,1,1,1,1,0,0,29,
146202,EXXARO RESOURCES LTD,Energy,2016,12,,1,0,1,1,1,0,0,,1,1,1,1,1,0,0,,1,0,1,0,0,0,0,,1,0,1,1,1,0,0,,1,0,1,1,1,0,0,,1,1,1,1,1,0,0,24,
209995,SacOil Holdings Ltd,Energy,2015,2,,1,1,0,1,1,1,1,,1,1,0,1,1,1,1,,1,1,0,1,1,1,1,,1,1,0,1,0,1,1,,1,1,0,0,0,1,1,,1,1,0,1,0,1,1,32,
209995,SACOIL HOLDINGS LTD,Energy,2016,2,,1,1,1,1,1,0,0,,1,1,1,1,1,0,0,,1,1,1,1,1,0,0,,1,1,1,1,0,0,0,,1,1,1,0,0,0,0,,1,1,1,1,0,0,0,26,
211666,Sentula Mining Ltd,Energy,2015,3,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,24,"I use 2015 report, but this company adjust their financial year in 2016, i.e 3/2014-3/2015; 4/2015-6/2016"
212533,South African Coal Mining Holdings Ltd,Energy,2015,12,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,14,
212633,Buildmax Ltd,Energy,2015,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,0,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,15,
212633,BUILDMAX,Energy,2016,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,0,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,15,
288695,Keaton Energy Holdings Ltd,Energy,2015,3,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,42,
15618,Nedbank Group Ltd,Financials,2015,12,,1,1,1,1,1,1,1,,1,1,0,1,0,1,1,,1,1,0,0,0,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,0,1,1,1,1,36,
15618,NEDBANK GROUP LTD,Financials,2016,12,,1,1,1,1,1,1,1,,1,1,0,1,0,1,1,,1,1,0,1,1,1,1,,1,1,1,1,0,1,1,,1,1,1,1,1,1,1,,1,1,0,1,0,1,1,36,
15781,Standard Bank Group Ltd,Financials,2015,12,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,0,0,18,
15781,STANDARD BANK GROUP LTD,Financials,2016,12,,1,0,0,1,1,0,1,,1,0,0,1,1,0,1,,1,0,0,0,0,0,1,,1,0,0,1,1,0,1,,1,0,0,1,0,0,1,,1,0,0,1,0,0,1,20,
16305,Barclays Africa Group Ltd,Financials,2015,12,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,20,
16305,BARCLAYS AFRICA GROUP LTD,Financials,2016,12,,1,1,1,1,1,0,1,,1,1,1,1,0,0,1,,1,1,1,1,0,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,0,0,1,33,
24946,MMI Holdings Ltd,Financials,2015,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,23,
24946,MMI HOLDINGS LTD,Financials,2016,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,0,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,21,
25052,Liberty Holdings Ltd,Financials,2015,12,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,16,
25052,LIBERTY HOLDINGS,Financials,2016,12,,1,1,1,1,1,0,1,,0,0,0,0,0,0,0,,1,1,0,0,0,0,1,,1,1,1,1,1,0,1,,1,1,1,1,0,0,1,,1,1,1,1,1,0,1,26,
200019,Firstrand Ltd,Financials,2015,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,24,
200019,FIRSTRAND LTD,Financials,2016,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,0,0,1,1,0,0,,1,0,0,1,1,1,0,16,
200138,"PSG Group Ltd, South Africa",Financials,2015,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
200138,PSG GROUP LTD,Financials,2016,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
200233,Sasfin Holdings Ltd,Financials,2015,6,,1,1,1,1,1,0,1,,1,1,0,1,1,0,1,,1,1,1,1,0,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,34,
200233,SASFIN HLDGS,Financials,2016,6,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,36,
209985,Investec Ltd,Financials,2015,3,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,24,
209985,INVESTEC LTD,Financials,2016,3,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,24,
211202,Afrocentric Investment Corp,Financials,2015,6,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,1,1,0,0,,1,0,0,1,1,0,0,,0,0,0,0,0,0,0,10,
211202,AFROCENTRIC INVESTMENT CORP,Financials,2016,6,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,0,0,0,1,34,
211610,Santam Ltd,Financials,2015,12,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,0,0,0,1,,1,1,1,1,1,0,1,,1,1,1,0,0,0,1,,1,1,1,0,0,0,1,30,
211610,SANTAM LTD,Financials,2016,12,,1,0,0,1,1,0,1,,1,0,0,1,1,0,1,,1,0,0,0,0,0,1,,1,0,0,1,1,0,1,,1,0,0,1,1,0,1,,1,0,0,0,0,0,1,20,
225136,Sanlam Ltd,Financials,2015,12,,1,1,0,1,1,0,1,,1,1,0,1,1,0,1,,1,1,0,0,0,0,1,,1,1,0,1,1,0,1,,1,1,0,1,1,0,1,,1,1,0,1,1,0,1,28,
225136,SANLAM-STH AFR NAT LIFE ASSR,Financials,2016,12,,1,1,0,1,1,0,1,,1,0,0,1,1,0,0,,1,1,0,0,0,0,0,,1,1,0,1,1,0,1,,1,1,0,1,1,0,1,,1,0,0,1,1,0,0,23,
238524,Peregrine Holdings Ltd,Financials,2015,3,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,1,0,0,22,
238524,PEREGRINE HOLDINGS LTD,Financials,2016,3,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,0,0,,1,0,0,1,1,1,0,22,
240200,African Dawn Capital Ltd,Financials,2015,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,14,
240200,AFRICAN DAWN CAPITAL LTD,Financials,2016,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,14,
240219,CONDUIT CAPITAL LTD,Financials,2016,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,14,
240224,Purple Group Ltd,Financials,2015,8,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,16,
240224,PURPLE GROUP LTD,Financials,2016,8,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,16,
240228,Discovery Ltd,Financials,2015,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,12,
240228,DISCOVERY LTD,Financials,2016,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,12,
240231,Ecsponent Ltd,Financials,2015,12,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,12,
240231,ECSPONENT LIMITED,Financials,2016,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,change financial year not comparable
240238,Brimstone Investment Corp Ltd,Financials,2015,12,,1,1,1,1,1,0,1,,1,0,0,1,1,0,0,,1,1,0,1,1,0,1,,1,1,1,1,0,0,1,,1,1,1,1,0,0,1,,1,0,0,1,0,0,0,26,
240238,BRIMSTONE INVESTMENT CORP,Financials,2016,12,,1,1,1,1,1,1,1,,1,0,0,1,1,1,0,,1,1,0,1,1,1,1,,1,1,1,1,0,0,1,,1,1,1,1,0,1,1,,1,0,0,1,0,1,0,31,
240279,Indequity Group Ltd,Financials,2015,9,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,18,
240279,INDEQUITY GROUP LTD,Financials,2016,9,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,18,
240317,Micromega Holdings Ltd,Financials,2015,3,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,8,
240317,MICROMEGA HOLDINGS LTD,Financials,2016,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
240324,MERCANTILE LISBON BANK HLDGS,Financials,2016,12,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,0,0,,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,17,
240362,African Equity Empowerment Investments Ltd (AEEI),Financials,2015,8,,1,0,0,1,1,0,0,,1,0,0,1,1,0,0,,1,0,0,1,1,0,0,,1,0,0,1,1,0,0,,1,0,0,1,1,0,0,,1,0,0,1,1,0,0,18,
240362,AFRICAN EQUITY EMPOWERMENT,Financials,2016,8,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,0,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,22,
240398,STELLAR CAPITAL PARTNERS LTD,Financials,2016,11,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,10,
240519,Remgro Ltd,Financials,2015,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,19,
240519,REMGRO LTD,Financials,2016,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,19,
249900,Stratcorp Ltd,Financials,2015,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
251924,CAPITEC BANK HOLDINGS LTD,Financials,2016,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,24,
257383,Coronation Fund Managers Ltd,Financials,2015,9,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,20,
257383,CORONATION FUND MANAGERS,Financials,2016,9,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,20,
258732,Nedbank Ltd,Financials,2015,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
258732,NEDBANK LIMITED,Financials,2016,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
278391,JSE Ltd,Financials,2015,12,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,0,0,,1,0,0,1,1,0,0,,0,0,0,0,0,0,0,18,
278391,JSE LIMITED,Financials,2016,12,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,20,
281736,Zeder Investments Ltd,Financials,2015,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,9,
281736,ZEDER INVESTMENTS LTD,Financials,2016,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,11,
285029,Finbond Group Ltd,Financials,2015,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,,1,0,0,1,0,1,0,,1,0,0,1,0,1,0,21,
285029,FINBOND GROUP LTD,Financials,2016,2,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,0,0,,1,0,0,1,0,1,0,,1,0,0,1,0,1,0,19,
287447,Vunani Ltd,Financials,2015,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
287447,VUNANI LTD,Financials,2016,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
288883,Clientele Ltd,Financials,2015,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,,1,0,0,1,0,1,0,,0,0,0,0,0,0,0,18,
288883,CLIENTELE LTD,Financials,2016,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,0,0,,1,0,0,1,0,1,0,,0,0,0,0,0,0,0,16,
291962,Efficient Group Ltd,Financials,2015,8,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,24,
291962,EFFICIENT GROUP LTD,Financials,2016,8,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,24,
296962,Rand Merchant Investment Holdings Ltd,Financials,2015,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,18,
296962,RAND MERCHANT INVESTMENT,Financials,2016,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,18,
312884,Transaction Capital Ltd,Financials,2015,9,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,0,1,0,,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,13,
312884,TRANSACTION CAPITAL LTD,Financials,2016,9,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,0,1,0,,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,13,
313603,Niveus Investments Ltd,Financials,2015,3,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,20,
313603,NIVEUS INVESTMENTS LTD,Financials,2016,3,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,20,
317814,PSG Konsult Ltd,Financials,2015,2,,1,1,0,1,1,1,1,,1,1,0,1,1,1,1,,1,1,0,1,1,1,1,,1,1,0,1,0,1,1,,1,1,0,1,1,1,1,,1,1,0,0,0,1,1,33,
317814,PSG KONSULT LIMITED,Financials,2016,2,,1,1,0,1,1,1,1,,1,1,0,1,1,1,1,,1,1,0,1,1,1,1,,1,1,0,1,0,1,1,,1,1,0,1,1,1,1,,1,1,0,0,0,1,1,33,
318215,Alexander Forbes Group Holdings Ltd,Financials,2015,3,,1,1,1,1,1,0,1,,0,0,0,0,0,0,0,,1,1,0,0,0,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,0,0,1,1,1,0,25,
318215,ALEXANDER FORBES GROUP HLDGS,Financials,2016,3,,1,1,1,1,1,1,1,,0,0,0,0,0,0,0,,1,1,0,0,0,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,0,0,1,1,1,0,29,
318385,Anchor Group Ltd,Financials,2015,12,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,13,
318385,ANCHOR GROUP LTD,Financials,2016,12,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,13,
319788,Nvest Financial Holdings Ltd,Financials,2015,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319788,NVEST FINANCIAL HOLDINGS LTD,Financials,2016,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320485,SYGNIA LTD,Financials,2016,9,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,0,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,17,
101933,Adcock Ingram Holdings Ltd,Health Care,2015,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,,1,0,0,1,0,1,0,,1,0,0,1,1,1,0,22,
101933,ADCOCK INGRAM HOLDINGS LTD,Health Care,2016,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,1,0,1,0,,1,0,0,1,0,1,0,,1,0,0,1,1,1,0,22,
202546,Netcare Ltd,Health Care,2015,9,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,0,0,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,34,
202546,NETCARE LTD,Health Care,2016,9,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,0,0,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,40,
211127,Aspen Pharmacare Holdings Plc,Health Care,2015,6,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,0,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,35,
211127,ASPEN PHARMACARE HLDGS LTD,Health Care,2016,6,,1,0,0,1,1,0,1,,1,0,0,1,1,0,1,,1,0,0,1,0,0,1,,1,0,0,1,1,0,1,,1,0,0,1,1,0,1,,1,0,0,1,1,0,1,23,
211148,Life Healthcare Group Holdings (Pty) Ltd,Health Care,2015,9,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,0,0,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,,1,1,1,1,1,0,1,34,
211148,LIFE HEALTHCARE GROUP HLDGS,Health Care,2016,9,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,0,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,41,
316676,Ascendis Health (Pty) Ltd,Health Care,2015,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,11,
316676,ASCENDIS HEALTH (PTY) LTD,Health Care,2016,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,10,
317512,Advanced Health Ltd,Health Care,2015,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,12,
317512,ADVANCED HEALTH LTD,Health Care,2016,6,,1,0,0,1,1,1,0,,1,0,0,1,1,1,0,,1,0,0,0,0,1,0,,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,12,
100166,Barloworld Ltd,Industrials,2015,9,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,0,0,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,40,
